text,created_at

"RT @RubyRockstar333: This is what Chelsea Handler stands for: 
2 abortions at the age of 16, Pee 'fun' at the lake, Hug-a-thons w/ Ted L… ",Tue Dec 12 20:38:19 +0000 2017

@JamesonKieren @cutter78 @morethandivine @xpressanny @lizzjones18 @acgrayling Wow so let's go back to the Classical… https://t.co/lxaoUvKspc,Tue Dec 12 20:38:22 +0000 2017

Lakewood middle school student arrested for bringing pellet guns to school | https://t.co/ZAEPQxnO7n https://t.co/EkmdGWkog1,Tue Dec 12 20:38:22 +0000 2017

Battleship New Jersey Fires Newly Restored Quad40 Guns https://t.co/w9r6K94scQ via @YouTube,Tue Dec 12 20:38:23 +0000 2017

@GarethDeanPR @roswell2001 @Pardilho23 @chuckwoolery The guns used in thise crimes.are illegally owned..Giuliani di… https://t.co/iXkKu03iYi,Tue Dec 12 20:38:26 +0000 2017

Civil War - Guns N' Roses ♫ https://t.co/TT4PgsRXvy,Tue Dec 12 20:38:30 +0000 2017

RT @DCPoliceDept: In this week's #FirearmsFlashback #DCPolice recovered 20 firearms from the streets of #DC.  INTERACTIVE MAP of loca… ,Tue Dec 12 20:38:32 +0000 2017

"RT @ezralevant: Say, by the way, any comment on hiring a chief of staff who was a convicted violent criminal, who served time in pr… ",Tue Dec 12 20:38:32 +0000 2017

RT @KeatonMFJones: Bout to blow this 57k on sum guns and shoot up the school silly 🐒 🤣,Tue Dec 12 20:38:33 +0000 2017

RT @Atlanta_Police: RIGHT NOW: We are having too much fun at @FOX5Atlanta studios with @Fox5Max! Chief Shields is in love! Watch us liv… ,Tue Dec 12 20:38:34 +0000 2017

"RT @skodafabiar5: ⚠️ #BREAKING NEWS 💥 #ŠKODA #Motorsport in 2018 with 2 stalwarts &amp; 3 young guns: Pontus #Tidemand, Jan #Kopecký, OC… ",Tue Dec 12 20:38:35 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:38:35 +0000 2017

sounds about white https://t.co/sI99hLgH6E,Tue Dec 12 20:38:36 +0000 2017

"RT @PrincessBravato: THIS.. VERY WELL SAID
👇👇👇👇👇👇👇 https://t.co/RiyCvk6Q0q",Tue Dec 12 20:38:38 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:38:39 +0000 2017

#guns #Firearms #shooting #Handgun #rifle #shotgun #2a #NRA #molonlabe https://t.co/tQnZoVTrP0,Tue Dec 12 20:38:43 +0000 2017

He sold ‘ghost guns’ out of car trunks. A judge gave him a reduced sentence after this vow https://t.co/zMcoQoh5TU,Tue Dec 12 20:38:45 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:38:49 +0000 2017

"RT @_Makada_: Dear Alabama,

If you want lower taxes, strong borders, 2nd amendment, and more freedom, vote for Judge Roy Moore.… ",Tue Dec 12 20:38:50 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:38:52 +0000 2017

What is the legal status of open bolt semi auto firearms in the US? - Quora https://t.co/QGri3aQ1cv,Tue Dec 12 20:38:52 +0000 2017

"RT @urbanfriendden: a wizard, finding out about guns: what the fuck",Tue Dec 12 20:38:53 +0000 2017

@RussilloShow any man who goes to Guns n Roses mid week is on the fun committee @ryenarussillo @willcain,Tue Dec 12 20:38:54 +0000 2017

"RT @VisciousTease: Let me come home and see my husband using our children as guns....

....ima prob grab some pots and pans and make t… ",Tue Dec 12 20:38:54 +0000 2017

RT @80s: guns n' roses | 1980s https://t.co/yVyQErhMQP,Tue Dec 12 20:38:55 +0000 2017

"RT @_Makada_: Dear Alabama,

If you want lower taxes, strong borders, 2nd amendment, and more freedom, vote for Judge Roy Moore.… ",Tue Dec 12 20:38:55 +0000 2017

I FUCKING PEED https://t.co/0RMTWhscE9,Tue Dec 12 20:38:55 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:38:55 +0000 2017

RT @teamtrace: Stricter gun laws in Connecticut post-Sandy Hook lowered shootings without impeding residents’ access to guns. https://t.co/…,Tue Dec 12 20:38:56 +0000 2017

"RT @deeg25: Dear Alabama, want someone who will stand up for #Principles, #Constitution, #Religiousliberty, #2ndAmendment, an f… ",Tue Dec 12 20:38:59 +0000 2017

"@alain_hardy @witchy_ @MattBarton_ @abstex Great line. Must try and fit it into my song review of the year. eg:
Mor… https://t.co/daZjIlSd7I",Tue Dec 12 20:38:59 +0000 2017

"RT @AMillennialMind: Dear Coastal &amp; Media Elites:
Mock Roy Moore for riding to the polls on his horse Sassy. Mock Alabamians for clingin… ",Tue Dec 12 20:39:02 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:39:02 +0000 2017

RT @domhowson: Owls young guns ready for ‘David v Goliath’ battle. #SWFC https://t.co/mpBRCqVIl4 https://t.co/88STypW0Ec,Tue Dec 12 20:39:03 +0000 2017

RT @Vante_Swank: !! https://t.co/sYrCdn7szt,Tue Dec 12 20:39:04 +0000 2017

"@EsquireXO @SenWarren If guns are so bad, how long before we have knife, truck rental and axe handle control?",Tue Dec 12 20:39:08 +0000 2017

RT @SMPLiND: Keaton finna spend that 60K ya'll gave him on guns and trench coats. 😂😂😂 https://t.co/4Sg5moBRrw,Tue Dec 12 20:39:08 +0000 2017

RT @elijahdaniel: someone broke into our neighbors house dressed as santa and the news was here so sam just went out and was on the n… ,Tue Dec 12 20:39:14 +0000 2017

"RT @IPSunTzuPro: No, this is a collective white understanding, that guns &amp; weapons in the hands of POC are a direct threat to white… ",Tue Dec 12 20:39:19 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:21 +0000 2017

"RT @VisciousTease: Let me come home and see my husband using our children as guns....

....ima prob grab some pots and pans and make t… ",Tue Dec 12 20:39:21 +0000 2017

"RT @RubyRockstar333: This is what Chelsea Handler stands for: 
2 abortions at the age of 16, Pee 'fun' at the lake, Hug-a-thons w/ Ted L… ",Tue Dec 12 20:39:23 +0000 2017

"RT @_Makada_: Dear Alabama,

If you want lower taxes, strong borders, 2nd amendment, and more freedom, vote for Judge Roy Moore.… ",Tue Dec 12 20:39:24 +0000 2017

"RT @MiltShook: More lies. 
1. almost NO ONE is “pro-abortion.” 
2. He’s aprosecutor, one of best in AL history. 
3. He will have n… ",Tue Dec 12 20:39:25 +0000 2017

RT @hennievvuuren: Thanks to the @EFFSouthAfrica for the invitation to brief your leadership on evidence in ‘Apartheid Guns and Money’… ,Tue Dec 12 20:39:27 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:28 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:28 +0000 2017

RT @lafayette_ebook: guns and ships and       ur mom,Tue Dec 12 20:39:29 +0000 2017

"RT @friendlyqueer: @KhadiDon his mom on her way to buy more guns and confederate flags after scamming Twitter out of $50,000 https://t.co/i…",Tue Dec 12 20:39:30 +0000 2017

RT @kilauea7: Guns N' Roses - Don't Cry https://t.co/ye0Cx4d6CA μέσω του χρήστη @YouTube,Tue Dec 12 20:39:31 +0000 2017

RT @ThwaitesBrewery: Give yourself the chance to win a case of 13 Guns when you RT and follow! Terms apply. Competition ends on Friday. htt…,Tue Dec 12 20:39:32 +0000 2017

RT @ThwaitesBrewery: Give yourself the chance to win a case of 13 Guns when you RT and follow! Terms apply. Competition ends on Friday. htt…,Tue Dec 12 20:39:32 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:39:33 +0000 2017

"Y’all whole ass post everything from the guns y’all have, to the weed y’all sell/smoke, to the women y’all fuck...… https://t.co/R7os4e2Zh3",Tue Dec 12 20:39:33 +0000 2017

"Dear Alabama, Plus, I am on George Soros' payroll--bought and paid for!!! https://t.co/WazhVoZTjb",Tue Dec 12 20:39:34 +0000 2017

The priority of the moment is to obtain a working GOP majority in the Senate. The loss of the Alabama seat could be… https://t.co/4GIjsOYJTp,Tue Dec 12 20:39:34 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:39:36 +0000 2017

"RT @MogaleMaeko: Dayton McKenzie's book ""Kill Zuma by any means necessary"".A must read after ""The moving finger writes"" and Apartheid/ guns…",Tue Dec 12 20:39:37 +0000 2017

RT @1ThreeOneThree: Feds sweeping niggas left and right. I hope everybody running a smooth operation. Keep ya guns and drugs off the ne… ,Tue Dec 12 20:39:38 +0000 2017

The Picture doesn't show you how many security people with Guns are surrounding him #Hannity @dbongino @larryelder… https://t.co/rfpMZOEb8e,Tue Dec 12 20:39:38 +0000 2017

RT @hennievvuuren: Thanks to the @EFFSouthAfrica for the invitation to brief your leadership on evidence in ‘Apartheid Guns and Money’… ,Tue Dec 12 20:39:39 +0000 2017

RT @AKSHUTT: He is not joking. https://t.co/VGnhtbu98g,Tue Dec 12 20:39:39 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:39:40 +0000 2017

"Four arrested, one wanted for stealing $7,000 worth of guns from semi-trailer at UPS https://t.co/otddgLLAOC https://t.co/RvjoQ1cmgU",Tue Dec 12 20:39:41 +0000 2017

😂😂😂😂😂 https://t.co/a8iPIbmU7e,Tue Dec 12 20:39:41 +0000 2017

"@QuestionMThings @_Canidae That's a stereotype. They sell other things, like, illegal firearms, stolen goods, weed, etc.",Tue Dec 12 20:39:43 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:44 +0000 2017

RT @hennievvuuren: Thanks to the @EFFSouthAfrica for the invitation to brief your leadership on evidence in ‘Apartheid Guns and Money’… ,Tue Dec 12 20:39:45 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:46 +0000 2017

RT @knobbitch: sounds about white https://t.co/sI99hLgH6E,Tue Dec 12 20:39:46 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:39:50 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:39:50 +0000 2017

RT @cushbomb: Roy Moore arrives at polling place by propelling himself forward by shooting his little guns behind him. Pew! Pew! Pew!,Tue Dec 12 20:39:53 +0000 2017

RT @sailorfemme: Me trying to blend in when I see sophia and the other robots walking the streets with machine guns https://t.co/Cbf9W00zJ6,Tue Dec 12 20:39:53 +0000 2017

"I am depressed. I fear that trumps campaign to destroy the media, his normalization of lying, will give us a child… https://t.co/Z368LaJAmU",Tue Dec 12 20:39:55 +0000 2017

RT @_BiggBossfan_: @hazzalou_stylin @BiggBoss Imagine the rage if Shilpa would have said even 10% of what filth Weakass said today.… ,Tue Dec 12 20:39:55 +0000 2017

"RT @Jon_J973_: Dear Alabama vote Roy Moore or become like Godless California, Illinois, New York &amp; New Jersey. 

If you vote Doug… ",Tue Dec 12 20:39:55 +0000 2017

@jrsalzman Nor will they talk about the actual shooters themselves and their reasons for committing the crimes. It’… https://t.co/FQ4SMrmXnF,Tue Dec 12 20:39:55 +0000 2017

"RT @h1ghlife: @ABC Don’t forget in the past six weeks 80 people died at the hands of white guys with guns, and another 550 were s… ",Tue Dec 12 20:39:56 +0000 2017

#red scorpions just admit your just a bunch of douche bags !! Why not sample some of your products and od?? Cowards… https://t.co/l1tikSI9OR,Tue Dec 12 20:39:57 +0000 2017

"RT @kathilynnaustin: 4,170 requests to ATF were issued by FBI n 2016 to take back guns from people who slipped through loopholes or gaps… ",Tue Dec 12 20:39:57 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:39:57 +0000 2017

RT @ThwaitesBrewery: Give yourself the chance to win a case of 13 Guns when you RT and follow! Terms apply. Competition ends on Friday. htt…,Tue Dec 12 20:39:58 +0000 2017

"RT @RubyRockstar333: This is what Chelsea Handler stands for: 
2 abortions at the age of 16, Pee 'fun' at the lake, Hug-a-thons w/ Ted L… ",Tue Dec 12 20:39:59 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:01 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:40:03 +0000 2017

‘Guns &amp; Ammo’ Magazine: Free December Issue Preview #guns #2A https://t.co/NsNfIexajj https://t.co/fnj3Wq2Llt,Tue Dec 12 20:40:04 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:40:08 +0000 2017

"RT @rannoncogers: the @GOP -

no casualty bombing: WE NEED MORE RESTRICTIONS WHAT IS HAPPENING TO OUR COUNTRY AHHH *votes for pedophi… ",Tue Dec 12 20:40:09 +0000 2017

"@GallaherJoseph Ahh, the ole google switheroo.. I'm still sticking to my guns tho, nice debate buddy take care✊🏼",Tue Dec 12 20:40:10 +0000 2017

"RT @iMovieTimeLinks: فيلم الكوميديا الفرنسي
Father and guns 2 2017
اب وابنه شرطيان وهم على وشك ان يعملان معًا كفريق من اجل تنفيذ مهمة صع… ",Tue Dec 12 20:40:10 +0000 2017

"RT @ezralevant: Say, by the way, any comment on hiring a chief of staff who was a convicted violent criminal, who served time in pr… ",Tue Dec 12 20:40:12 +0000 2017

"RT @Hidori_Rose: How do you like my guns... Shock, and Awe! https://t.co/kRingsTuSW",Tue Dec 12 20:40:13 +0000 2017

"RT @Jerry_Doshier: Obama, Clinton, &amp; Holder were the worst leaders for America in many decades. They need to be investigated. Uranium… ",Tue Dec 12 20:40:13 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:40:14 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:40:15 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:16 +0000 2017

RT @ONEKAYDRE: If you a young black man KEEP YOUR DRUGS &amp; GUNS OFF SOCIAL MEDIA! That shit ain’t cool dawg it’s just a facade thes… ,Tue Dec 12 20:40:16 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:16 +0000 2017

If you like firearms then listen to #KellyMcMillan of @McMillanStock on his show #TakingStockwithKelly… https://t.co/OeVbF0seKh,Tue Dec 12 20:40:17 +0000 2017

"RT @_Makada_: Dear Alabama,

If you want lower taxes, strong borders, 2nd amendment, and more freedom, vote for Judge Roy Moore.… ",Tue Dec 12 20:40:19 +0000 2017

RT @PoliceFedforNI: Police have arrested three people in Strabane today in connection with ongoing investigations into violent dissiden… ,Tue Dec 12 20:40:21 +0000 2017

In 2000 #Canada's Supreme Court held that restricting #firearms was a #publicsafety (not a #propertyrights) issue &amp;… https://t.co/K60VIhAS68,Tue Dec 12 20:40:21 +0000 2017

"@talichild
@StacyLStiles
Beware of the #UsefulIdiots. From #SaulAlinsky’s Playbook. Control #healthcare/#poverty/… https://t.co/H9wfxYBiAQ",Tue Dec 12 20:40:21 +0000 2017

Having guns don’t make you real,Tue Dec 12 20:40:24 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:24 +0000 2017

RT @KeatonMFJones: Bout to blow this 57k on sum guns and shoot up the school silly 🐒 🤣,Tue Dec 12 20:40:28 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:30 +0000 2017

RT @PatriotOrdnance: Vive la révolution. @pofusa #308 #rifle #dailybadass #firearms #2a #firearmphotography #revolution #freedom… ,Tue Dec 12 20:40:33 +0000 2017

@MbalulaFikile few days ago you were showing us toy guns....today you just google a picture and paste it on twitter… https://t.co/6xL8357avJ,Tue Dec 12 20:40:33 +0000 2017

RT @KeatonMFJones: Bout to blow this 57k on sum guns and shoot up the school silly 🐒 🤣,Tue Dec 12 20:40:35 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:37 +0000 2017

RT @SparkMasterTape: Shout out to all platoon guns makkin that SWOUP spill and them glokks ring. #SWOUP #WEGLOBAL,Tue Dec 12 20:40:40 +0000 2017

Check this out: FHN FIVE-SEVEN.   Cal. 5.7x28mm $1200 Free https://t.co/mXmvaTF8vC #gunswipe #ads #classified… https://t.co/Rqt0I8BMhR,Tue Dec 12 20:40:41 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:40:42 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:40:42 +0000 2017

"RT @VivianCreekmore: Listen to a teacher, mother, School Bd Commish.
@CLManussier
. @midwesternwomen
. @womensmediacntr
. @womensmarch
.… ",Tue Dec 12 20:40:43 +0000 2017

We must protect the children of Alabama.... BY MURDERING THEM! *gets my dad's guns*,Tue Dec 12 20:40:44 +0000 2017

@Supermario289 @JackPosobiec Not all rebel grps on Syrian battlefield operate under Al-Qaeda banner but using ur de… https://t.co/pYBCU87tvj,Tue Dec 12 20:40:45 +0000 2017

"RT @LedyardNFLDraft: Linebackers walling and looking for anything in-breaking, James runs his route perfectly to space and Judon doesn’t… ",Tue Dec 12 20:40:49 +0000 2017

RT @knobbitch: sounds about white https://t.co/sI99hLgH6E,Tue Dec 12 20:40:49 +0000 2017

"RT @ezralevant: Say, by the way, any comment on hiring a chief of staff who was a convicted violent criminal, who served time in pr… ",Tue Dec 12 20:40:50 +0000 2017

why do people post they guns  ? dumb mf’s,Tue Dec 12 20:41:02 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:41:02 +0000 2017

RT @zackfox: y'all gave keaton 60K like he won't spend it on guns and trench coats,Tue Dec 12 20:41:02 +0000 2017

"♪ガンズ・アンド・ローゼズ♪
 #洋楽好きな人RT
 #この曲知ってる人RT
 #イイねの代わりにRT
Guns N' Roses - Don't Cry 
https://t.co/whhYt9T8pY",Tue Dec 12 20:41:03 +0000 2017

RT @KeatonMFJones: Bout to blow this 57k on sum guns and shoot up the school silly 🐒 🤣,Tue Dec 12 20:41:04 +0000 2017

I’m tired of seeing all these stupid ass dudes “flexing” with guns money and drugs on their snaps... move out the g… https://t.co/ln5eBC3072,Tue Dec 12 20:41:04 +0000 2017

RT @Jd0ll__: Having guns don’t make you real,Tue Dec 12 20:41:04 +0000 2017

"Is Paying Criminals Not to Commit Crimes a Solution to Gun Violence?

https://t.co/rlHumdJlqf

#firearms #guns… https://t.co/yE0RXdg8Vt",Tue Dec 12 20:41:07 +0000 2017

RT @zackfox: y'all gave keaton 60K like he won't spend it on guns and trench coats,Tue Dec 12 20:41:07 +0000 2017

"RT @teamtrace: ""Loaded: A Disarming History of the Second Amendment"" argues that America’s fixation with guns is rooted in a legac… ",Tue Dec 12 20:41:07 +0000 2017

RT @elnathan_john: To all those who 2 years ago refused to be carried away by the foolishness in Nigeria of asking why non combatants… ,Tue Dec 12 20:41:08 +0000 2017

@BrandonTWebb Girls and Guns,Tue Dec 12 20:41:08 +0000 2017

@FlyCitationX @beanbaguk2 @Tehreal0s0 @NRA @NancyPelosi Have you seen this? https://t.co/7cenL2JKnG I found it inte… https://t.co/KLswWDyI1q,Tue Dec 12 20:41:08 +0000 2017

@gigglesngrin My point is that more people get killed by the hands of Americans who use guns as weapons of mass des… https://t.co/lQ5IFWMWgJ,Tue Dec 12 20:41:08 +0000 2017

"RT @FOX13Memphis: Four arrested, one wanted for stealing $7,000 worth of guns from semi-trailer at UPS https://t.co/otddgLLAOC https://t.co…",Tue Dec 12 20:41:10 +0000 2017

@RobinBrenizer I find it hilarious that trumpanzees think liberals don't have guns. We just don't need everyone to… https://t.co/PPo1TLVwhm,Tue Dec 12 20:41:11 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:41:12 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:41:16 +0000 2017

RT @ninaandtito: BOOOOM!! https://t.co/sBLK4tfllQ,Tue Dec 12 20:41:16 +0000 2017

RT @cushbomb: Roy Moore arrives at polling place by propelling himself forward by shooting his little guns behind him. Pew! Pew! Pew!,Tue Dec 12 20:41:19 +0000 2017

RT @ArionBlackthorn: This was an amazing night of adventure! Check it out tomorrow at 6p PST!! #rpg #OpenLegend #RealChaoticGood… ,Tue Dec 12 20:41:19 +0000 2017

♬ Girls Guns And Glory - Working All The Time ♬ https://t.co/fzgP9IRt2h #nowplaying,Tue Dec 12 20:41:20 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:41:23 +0000 2017

RT @stormAAU: Novi came up short in a tough one to their rival Canton yesterday but Ellie Mackay went out with guns blazing. 37 p… ,Tue Dec 12 20:41:23 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:41:27 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:41:30 +0000 2017

This one is never phased.... @benwilks1987 @swfc #nextgeneration #SWFC Sheffield Wednesday: Owls young guns ready f… https://t.co/mPZLl6Nlaq,Tue Dec 12 20:41:32 +0000 2017

RT @xEnoughSaidx: Why would you rather see two men holding guns than holding hands? ✏️ https://t.co/0oA24KEroM,Tue Dec 12 20:41:32 +0000 2017

"RT @_Makada_: Dear Alabama,

If you want lower taxes, strong borders, 2nd amendment, and more freedom, vote for Judge Roy Moore.… ",Tue Dec 12 20:41:32 +0000 2017

RT @cushbomb: Roy Moore arrives at polling place by propelling himself forward by shooting his little guns behind him. Pew! Pew! Pew!,Tue Dec 12 20:41:34 +0000 2017

#80sHairBands #NP: L.A. Guns - It's Over Now LISTEN NOW https://t.co/lrvfDEkXZ8,Tue Dec 12 20:41:35 +0000 2017

RT @KiernanKathleen: A big arms &amp; drug trafficking mob was busted &amp; just in court in Glasgow. Crimes from 2013-2017.… ,Tue Dec 12 20:41:36 +0000 2017

@BOOOMBGUY So you are telling me that if I run because I see squad with guns and knives coming towards me  then I'm… https://t.co/go34kcXaKG,Tue Dec 12 20:41:39 +0000 2017

RT @Jd0ll__: Having guns don’t make you real,Tue Dec 12 20:41:43 +0000 2017

"RT @Disembe: Now you have the guns lining up, but where are the people? #EmptyKasarani https://t.co/IwlHJuGxuL",Tue Dec 12 20:41:43 +0000 2017

"@cindydw61 @VaughnHillyard You are pro guns, which distilled a culture of fear and hate.
You are pro Trump, who abu… https://t.co/9IppOxhjp5",Tue Dec 12 20:41:43 +0000 2017

@PublicVoiceOfEd @DineshDSouza No doubt democrats are firing the guns. But republicans own misconduct is what provi… https://t.co/OAHFa2uqJ6,Tue Dec 12 20:41:44 +0000 2017

RT @zackfox: y'all gave keaton 60K like he won't spend it on guns and trench coats,Tue Dec 12 20:41:44 +0000 2017

"RT @crockvideos: Guns N' Roses ""Don't Cry"" at a local bar, 1985 https://t.co/qsBgQNW8Th",Tue Dec 12 20:41:47 +0000 2017

@tAll_kj Ayee you get licence for those guns?,Tue Dec 12 20:41:49 +0000 2017

@TimKennedyMMA This is why I need guns and 30 round magazine,Tue Dec 12 20:41:51 +0000 2017

A Las Vegas Resort Using Microwaves to Keep Guns Out https://t.co/pwDQmcJGhC,Tue Dec 12 20:41:51 +0000 2017

"Man tries to project an image of manhood, to cover-up what he is. Surprised Moore was not wearing two guns with a r… https://t.co/aZysBoQKFd",Tue Dec 12 20:41:51 +0000 2017

"Had it been more personal, they better hope the police find them before I do.  My guns won’t miss.",Tue Dec 12 20:41:52 +0000 2017

Ik vind een @YouTube-video leuk: https://t.co/K1fyq0VSzD Twenty One Pilots - Guns For Hands (iHeartRadio Music Festival 2013 - The,Tue Dec 12 20:41:53 +0000 2017

"RT @indietraducao: guns for hands - twenty one pilots

eu tento dormi mas tem uns maluco me apontando arma o que e isto",Tue Dec 12 20:41:54 +0000 2017

#LPDevent - Goods for Gun (a.k.a. Gun Buy Back) taking place across Worcester County on Saturday 12/16/17.   Leices… https://t.co/qUw28DQR4o,Tue Dec 12 20:41:56 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:42:01 +0000 2017

You got it wrong. I think they want to have more babies so Moore can have more choice with his pedophilia https://t.co/660q9GbE23,Tue Dec 12 20:42:04 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:42:05 +0000 2017

"RT @The_UnSilent_: White extremist (terrorist) shoots up school...

Where is your premature terrorism tweet?

Where is your outrage?… ",Tue Dec 12 20:42:06 +0000 2017

A Las Vegas Resort Using Microwaves to Keep Guns Out https://t.co/29Gs2dulEX,Tue Dec 12 20:42:10 +0000 2017

Guns N' Roses - Hair Of The Dog,Tue Dec 12 20:42:10 +0000 2017

I thought guns were to revolt against the State because of shit like this. I guess it’s just to kill each other :P https://t.co/YfZGkOlQu8,Tue Dec 12 20:42:14 +0000 2017

RT @elnathan_john: To all those who 2 years ago refused to be carried away by the foolishness in Nigeria of asking why non combatants… ,Tue Dec 12 20:42:15 +0000 2017

Guns 102 https://t.co/VusRbmNff4,Tue Dec 12 20:42:17 +0000 2017

Guns N' Roses - Catcher In The Rye #NowPlaying https://t.co/rOhc3HasZv,Tue Dec 12 20:42:19 +0000 2017

"RT @Hoosiers1986: Dear Alabama,

Please vote for me and I promise that I will gladly kill your unborn babies, take your guns &amp; fight… ",Tue Dec 12 20:42:25 +0000 2017

RT @elijahdaniel: someone broke into our neighbors house dressed as santa and the news was here so sam just went out and was on the n… ,Tue Dec 12 20:42:28 +0000 2017

Libs act like they're actually making it harder to own guns,Tue Dec 12 20:42:28 +0000 2017

